02-05-20,06:19:46,status, connected, market, lastPrice, markPrice, balance, realisedPnl, unrealisedPnl, position, contractNum, contractCost, openOrders
02-05-20,06:20:05,Running, True, Open, 8838.5, 8841.98, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:06,Running, True, Open, 8838.5, 8841.98, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:07,Running, True, Open, 8838.5, 8841.98, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:08,Running, True, Open, 8839, 8841.98, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:09,Running, True, Open, 8839, 8841.98, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:10,Running, True, Open, 8838.5, 8841.98, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:11,Running, True, Open, 8839, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:12,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:13,Running, True, Open, 8839, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:14,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:15,Running, True, Open, 8839, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:16,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:17,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:18,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:19,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:20,Running, True, Open, 8838.5, 8840.54, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:21,Running, True, Open, 8838.5, 8840.81, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:22,Running, True, Open, 8838.5, 8840.81, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:23,Running, True, Open, 8838.5, 8840.81, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:24,Running, True, Open, 8838.5, 8840.81, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:25,Running, True, Open, 8838.5, 8840.81, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:26,Running, True, Open, 8838.5, 8840.81, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:27,Running, True, Open, 8838.5, 8841.4, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:28,Running, True, Open, 8838.5, 8841.4, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:29,Running, True, Open, 8838.5, 8841.4, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:30,Running, True, Open, 8838.5, 8841.4, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:31,Running, True, Open, 8838.5, 8841.4, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:32,Running, True, Open, 8838.5, 8841.4, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:33,Running, True, Open, 8838.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:34,Running, True, Open, 8838.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:35,Running, True, Open, 8839, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:36,Running, True, Open, 8838.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:37,Running, True, Open, 8838.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:38,Running, True, Open, 8838.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:39,Running, True, Open, 8839, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:40,Running, True, Open, 8839, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:41,Running, True, Open, 8839, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:42,Running, True, Open, 8838.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:43,Running, True, Open, 8838.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:44,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:45,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:46,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:47,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:48,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:49,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:50,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:51,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:52,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:53,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:54,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:55,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:56,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:57,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:58,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:20:59,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:00,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:01,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:02,Running, True, Open, 8838, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:03,Running, True, Open, 8838, 8842.94, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:04,Running, True, Open, 8838, 8842.94, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:05,Running, True, Open, 8838, 8842.94, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:06,Running, True, Open, 8838, 8842.94, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:07,Running, True, Open, 8838, 8842.94, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:08,Running, True, Open, 8838, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:09,Running, True, Open, 8838, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:10,Running, True, Open, 8838, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:11,Running, True, Open, 8838, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:12,Running, True, Open, 8837.5, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:13,Running, True, Open, 8837.5, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:14,Running, True, Open, 8837.5, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:15,Running, True, Open, 8837.5, 8842.78, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:16,Running, True, Open, 8838, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:17,Running, True, Open, 8837.5, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:18,Running, True, Open, 8837.5, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:19,Running, True, Open, 8837.5, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:20,Running, True, Open, 8837.5, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:21,Running, True, Open, 8837, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:22,Running, True, Open, 8837, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:23,Running, True, Open, 8837, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:24,Running, True, Open, 8837, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:25,Running, True, Open, 8837, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:26,Running, True, Open, 8837, 8840.95, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:27,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:28,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:29,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:30,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:31,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:32,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:33,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:34,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:35,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:36,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:37,Running, True, Open, 8837.5, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:38,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:39,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:40,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:41,Running, True, Open, 8837.5, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:42,Running, True, Open, 8837.5, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:43,Running, True, Open, 8837.5, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:44,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:45,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:46,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:47,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:48,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:49,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:50,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:51,Running, True, Open, 8837, 8842.39, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:52,Running, True, Open, 8837, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:53,Running, True, Open, 8837.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:54,Running, True, Open, 8837, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:55,Running, True, Open, 8837, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:56,Running, True, Open, 8837, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:57,Running, True, Open, 8837, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:58,Running, True, Open, 8837.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:21:59,Running, True, Open, 8837.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:00,Running, True, Open, 8837.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:01,Running, True, Open, 8837.5, 8840.8, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:02,Running, True, Open, 8837.5, 8840.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:03,Running, True, Open, 8837, 8840.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:04,Running, True, Open, 8837, 8840.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:05,Running, True, Open, 8837, 8840.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:06,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:07,Running, True, Open, 8837, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:08,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:09,Running, True, Open, 8837, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:10,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:11,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:12,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:13,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:14,Running, True, Open, 8837.5, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:15,Running, True, Open, 8837, 8840.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:16,Running, True, Open, 8837, 8840.19, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:17,Running, True, Open, 8837.5, 8840.19, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:18,Running, True, Open, 8837.5, 8840.19, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:19,Running, True, Open, 8837.5, 8840.19, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:20,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:21,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:23,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:24,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:25,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:26,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:27,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:28,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:29,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:30,Running, True, Open, 8837, 8841.18, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:31,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:32,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:33,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:34,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:35,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:36,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:37,Running, True, Open, 8837, 8841.42, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:38,Running, True, Open, 8837, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:39,Running, True, Open, 8837.5, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:40,Running, True, Open, 8837, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:41,Running, True, Open, 8837.5, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:42,Running, True, Open, 8837.5, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:43,Running, True, Open, 8837.5, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:44,Running, True, Open, 8837.5, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:45,Running, True, Open, 8837, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:46,Running, True, Open, 8837, 8842.61, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:47,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:48,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:49,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:50,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:51,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:52,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:53,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:54,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:55,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:56,Running, True, Open, 8837, 8843.02, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:57,Running, True, Open, 8837, 8843.1, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:58,Running, True, Open, 8837.5, 8843.1, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:22:59,Running, True, Open, 8837.5, 8843.1, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:00,Running, True, Open, 8837.5, 8843.1, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:01,Running, True, Open, 8837.5, 8843.1, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:02,Running, True, Open, 8837.5, 8843.11, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:03,Running, True, Open, 8837.5, 8843.11, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:04,Running, True, Open, 8837.5, 8843.11, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:05,Running, True, Open, 8837, 8843.11, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:06,Running, True, Open, 8837, 8843.11, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:07,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:08,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:09,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:10,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:11,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:12,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:13,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:14,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:15,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:16,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:17,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:18,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:19,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:20,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:21,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:22,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:23,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:24,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:25,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:26,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:27,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:28,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:29,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:30,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:31,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:32,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:33,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:34,Running, True, Open, 8837, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:35,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:36,Running, True, Open, 8837.5, 8842.79, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:37,Running, True, Open, 8837.5, 8843.29, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:38,Running, True, Open, 8837.5, 8843.29, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:39,Running, True, Open, 8837.5, 8843.29, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:40,Running, True, Open, 8837.5, 8843.29, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:41,Running, True, Open, 8837, 8843.58, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:42,Running, True, Open, 8837, 8843.58, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:43,Running, True, Open, 8837, 8843.58, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:44,Running, True, Open, 8837, 8843.58, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:45,Running, True, Open, 8837, 8843.58, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:46,Running, True, Open, 8837, 8843.58, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:47,Running, True, Open, 8837.5, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:48,Running, True, Open, 8837, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:49,Running, True, Open, 8837, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:50,Running, True, Open, 8837, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:51,Running, True, Open, 8837, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:52,Running, True, Open, 8837, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:53,Running, True, Open, 8837, 8843.68, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:54,Running, True, Open, 8837, 8843.59, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:55,Running, True, Open, 8837, 8843.59, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:56,Running, True, Open, 8837, 8843.59, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:57,Running, True, Open, 8837, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:58,Running, True, Open, 8837, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:23:59,Running, True, Open, 8837.5, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:24:00,Running, True, Open, 8837.5, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:24:01,Running, True, Open, 8837.5, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:24:02,Running, True, Open, 8837.5, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:24:03,Running, True, Open, 8837.5, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
02-05-20,06:24:04,Running, True, Open, 8837, 8842.91, 4364006, 0, 0, 0, 0, 0, 0
